"Fcode","cmfp","dash","ahei","edible","water","kcal","kj","prot","fat","cho","fiber","sodium","Total","SFA","MUFA","PUFA","EPA","DHA"
62311,3,3,2,100,16.6,321,1343,1,0.1,81.9,3,15.8,0,0,0,0,0,0
62901,3,3,2,52,18.3,278,1163,3.5,1.5,73.3,10.6,3.8,0,0,0,0,0,0
62902,3,3,2,80,88,46,192,1.1,0.2,10.2,0.3,8,0,0,0,0,0,0
62903,3,3,2,23,18.8,288,1205,11.4,3.9,59.8,7.9,98.5,0,0,0,0,0,0
63101,3,3,2,86,88.7,43,180,0.5,0.2,10.3,0.4,1.3,0,0,0,0,0,0
63102,3,3,2,96,88.5,37,155,0.4,0.2,10.7,2.2,1.5,0,0,0,0,0,0
63103,3,3,2,84,87,50,209,0.4,0.2,12,0.4,2,0,0,0,0,0,0
63104,3,3,2,84,89.6,40,167,0.5,0.4,9.1,0.4,0,0,0,0,0,0,0
63105,3,3,2,86,86.9,50,209,0.4,0.4,12.1,1,2.4,0,0,0,0,0,0
63106,3,3,2,88,88.4,43,180,0.7,0.3,10.3,1,1.8,0,0,0,0,0,0
63107,3,3,2,100,11.6,341,1427,2.5,0.4,83.4,1.6,19.1,0,0,0,0,0,0
63201,3,3,2,57,79.1,63,264,1.4,0.2,18.7,4.8,0.9,0,0,0,0,0,0
63202,3,3,2,57,78.7,64,268,1.3,0.1,19.4,4.9,0.8,0,0,0,0,0,0
63203,3,3,2,60,79.2,63,264,1.6,0.2,18.4,4.7,0.7,0,0,0,0,0,0
63204,3,3,2,55,79.5,61,255,1.2,0.2,18.5,4.9,1.3,0,0,0,0,0,0
63301,3,3,2,87,80.6,71,297,0.4,0.1,18.5,1.4,0.8,0,0,0,0,0,0
63302,3,3,2,98,81.7,57,238,0.6,0.2,17.1,3.8,1.1,0,0,0,0,0,0
63303,3,3,2,98,79.4,76,318,0.7,0.1,19.6,1.5,4.7,0,0,0,0,0,0
63304,3,3,2,97,33.8,250,1046,1.8,0.2,62.8,2.6,6.4,0,0,0,0,0,0
63901,3,3,2,100,82.8,49,205,1.7,0.4,13.8,4.1,2,0,0,0,0,0,0
63902,3,3,2,100,81.8,50,209,1.8,0.3,14.9,4.9,2,0,0,0,0,0,0
63903,3,3,2,100,83.7,48,201,1.6,0.4,12.9,3.3,1.9,0,0,0,0,0,0
63904,3,3,2,100,10.7,239,1000,21.1,6.1,54.2,29.3,28.1,4.9,0.6,0.3,4,0,0
63905,3,3,2,100,87.9,44,186,0.9,0.6,10.2,1.9,1,0,0,0,0,0,0
63906,3,3,2,0,82,63,266,1.4,0.4,15.4,2.4,2,0,0,0,0,0,0
63907,3,3,2,87,71,119,498,0.9,1.8,25.5,0.8,28,0,0,0,0,0,0
63908,3,3,2,100,81.3,59,247,1.5,0.1,16,3,5.5,0,0,0,0,0,0
63909,3,3,2,83,83.4,56,234,0.8,0.6,14.5,2.6,10,0,0,0,0,0,0
63910,3,3,2,97,91.3,30,126,1,0.2,7.1,1.1,4.2,0,0,0,0,0,0
64101,3,3,2,74,87.4,47,197,0.8,0.2,11.1,0.6,1.2,0,0,0,0,0,0
64201,3,3,2,77,86.9,51,213,0.7,0.2,11.9,0.4,1.4,0,0,0,0,0,0
64202,3,3,2,67,88.1,45,188,1,0.2,10.3,0.4,0.5,0,0,0,0,0,0
64203,3,3,2,78,88.6,43,180,0.8,0.1,10.2,0.5,0.8,0,0,0,0,0,0
64204,3,3,2,89,84.7,55,230,1,0.2,13.7,1.4,3,0,0,0,0,0,0
64205,3,3,2,77,88.5,43,180,0.6,0.2,10.3,0.6,0,0,0,0,0,0,0
64206,3,3,2,76,88.2,42,176,0.8,0.4,10.3,1.4,1.3,0,0,0,0,0,0
64207,3,3,2,68,88.5,41,172,0.8,0.3,10,1.3,1.4,0,0,0,0,0,0
64208,3,3,2,78,89.1,40,167,0.7,0.1,9.8,0.7,1.7,0,0,0,0,0,0
64209,3,3,2,81,89.5,38,159,1.1,0.2,8.8,0.9,2.1,0,0,0,0,0,0
64210,3,3,2,82,85.6,57,238,1.2,0.2,12.6,0.1,0.9,0,0,0,0,0,0
64211,3,3,2,100,5.4,364,1523,0.6,0.4,92.9,3.5,485.9,0,0,0,0,0,0
64301,3,3,2,69,89,41,172,0.8,0.2,9.5,0.4,3,0,0,0,0,0,0
64302,3,3,2,66,91,35,146,1.1,1.2,6.2,1.3,1.1,0,0,0,0,0,0
65001,3,3,2,68,68.9,109,456,1.2,0.1,28.9,3.1,1.3,0,0,0,0,0,0
65002,3,3,2,68,88.4,41,172,0.5,0.1,10.8,1.3,0.8,0,0,0,0,0,0
65003,3,3,2,43,73.2,103,431,0.2,0.3,25.7,0.8,11.4,0,0,0,0,0,0
65004,3,3,2,100,81,55,230,0.7,0.1,16.9,4.1,0,0,0,0,0,0,0
65005,3,3,2,97,83.9,41,172,1.1,0.4,14.2,5.9,3.3,0,0,0,0,0,0
65006,3,3,2,50,81.4,71,297,1.2,0.1,16.6,0.4,3.9,0,0,0,0,0,0
65007,3,3,2,37,26.9,273,1142,5,0.2,64.8,2,3.3,0,0,0,0,0,0
65008,3,3,2,100,17.7,313,1310,4.6,1,73.5,2,7.3,0,0,0,0,0,0
65009,3,3,2,59,87.6,31,130,1.6,0.2,9.9,4.3,6.5,0,0,0,0,0,0
65010,3,3,2,73,81.9,70,293,0.9,0.2,16.6,0.5,1.7,0,0,0,0,0,0
65011,3,3,2,60,90.6,32,134,0.6,0.2,8.3,1.3,2.8,0,0,0,0,0,0
65012,3,3,2,86,92.2,27,113,0.4,0.1,7,0.8,28,0,0,0,0,0,0
65013,3,3,2,88,77.1,80,335,0.6,0.7,21.2,3.5,7.1,0,0,0,0,0,0
65014,3,3,2,59,75.8,91,381,1.4,0.2,22,1.2,0.8,0,0,0,0,0,0
65015,3,3,2,82,92,28,117,0.8,0.2,6.7,1,0.7,0,0,0,0,0,0
65016,3,3,2,88,91.4,29,121,0.6,0.2,7.4,1.2,1.4,0,0,0,0,0,0
65017,3,3,2,33,51.8,231,967,4,12.1,31.3,4.7,55.6,9.7,8.5,0.9,0.3,0,0
65018,3,3,2,62,89.3,39,163,0.8,0.2,9.3,0.8,4,0,0,0,0,0,0
65019,3,3,2,80,83.1,49,205,0.8,0.2,15.1,4,0,0,0,0,0,0,0
65020,3,3,2,80,86.6,38,159,0.3,0.1,12.4,3.4,0,0,0,0,0,0,0
66101,3,3,2,70,93,24,100,0.4,0,6.2,0.5,1.6,0,0,0,0,0,0
66102,3,3,2,55,93.2,21,88,0.6,0.1,5.3,0.8,0,0,0,0,0,0,0
66103,3,3,2,71,91,34,142,0.5,0.1,7.9,0.2,26.7,0,0,0,0,0,0
66104,3,3,2,56,95,5,21,0.4,0,4,3.2,0,0,0,0,0,0,0
66105,3,3,2,81,96.9,9,38,0.6,0.1,2,0.7,0,0,0,0,0,0,0
66106,3,3,2,71,98.1,3,13,0.5,0.1,0.4,0.4,5.2,0,0,0,0,0,0
66107,3,3,2,66,95.2,17,71,0.7,0.1,3.6,0.4,0,0,0,0,0,0,0
66108,3,3,2,78,92.9,26,109,0.4,0.1,6.2,0.4,8.8,0,0,0,0,0,0
66201,3,3,2,56,93.3,25,105,0.6,0.1,5.8,0.3,3.2,0,0,0,0,0,0
66202,3,3,2,59,91.2,34,142,0.5,0,8.1,0.2,4.2,0,0,0,0,0,0
66203,3,3,2,59,93.4,25,105,0.6,0.1,5.7,0.2,2.4,0,0,0,0,0,0
66204,3,3,2,64,92.3,32,134,0.5,0.5,6.5,0.1,0,0,0,0,0,0,0
66205,3,3,2,46,98.7,4,17,0.2,0.3,0.6,0.5,0,0,0,0,0,0,0
71001,3,3,2,67,9.9,355,1485,13.2,1.3,72.6,0,17.5,0,0,0,0,0,0
71002,3,3,2,97,57,160,669,4.9,0.3,36.7,2.3,11.5,0,0,0,0,0,0
71003,0,7,3,43,49.8,328,1372,12.8,29.9,6.1,4.3,0,0,0,0,0,0,0
71004,0,7,3,43,5.2,627,2623,14.9,58.8,19.1,9.5,6.4,56.2,4.8,8.8,42.8,0,0
71005,0,7,3,38,57.6,174,728,12,6.7,21.7,5.4,0,0,0,0,0,0,0
71006,0,7,3,24,2.2,601,2515,18,50.4,26.2,7.4,250.7,0,0,0,0,0,0
71007,0,7,3,30,2.2,596,2494,7.9,50.8,34.6,7.8,430.3,48.6,3.6,36,8.7,0,0
71008,0,7,3,80,52,185,774,4.2,0.7,42.2,1.7,13.9,0.7,0.1,0.2,0.4,0,0
71009,0,7,3,73,13.4,345,1443,5.3,1.7,78.4,1.2,8.5,0,0,0,0,0,0
71010,0,7,3,78,46.6,212,887,4.8,1.5,46,1.2,0,0,0,0,0,0,0
71011,0,7,3,32,3,640,2678,12.6,62.6,19,12.4,0,0,0,0,0,0,0
71012,0,7,3,31,3.6,619,2590,14.1,58.5,21.4,12.4,3,55.9,7.4,22.2,26.3,0,0
71013,0,7,3,100,0.8,698,2920,13.4,70.6,12.2,10,10.1,67.5,9,26.8,31.7,0,0
71014,0,7,3,100,5.6,562,2351,22.5,45.4,23.9,8,8.3,0,0,0,0,0,0
71015,0,7,3,100,6.2,503,2105,19.9,42.9,27.8,18.5,0,0,0,0,0,0,0
71016,0,7,3,91,2.1,600,2510,25.7,51,18.7,9.1,0,0,0,0,0,0,0
71017,0,7,3,100,5.3,578,2418,21.3,50.6,19.7,11.8,1,0,0,0,0,0,0
71018,0,7,3,100,4.5,581,2431,21.9,50.6,19.9,10.4,28,0,0,0,0,0,0
71019,0,7,3,100,2.8,607,2540,21.2,55.2,17.7,10.5,1,0,0,0,0,0,0
71020,0,7,3,100,2.6,597,2498,22.1,52.8,19.3,11.8,1,0,0,0,0,0,0
71021,0,7,3,100,2.6,597,2498,22.1,52.8,19.3,11.8,339,0,0,0,0,0,0
71022,0,7,3,70,42.3,231,967,4,2,50.5,1.3,0,0,0,0,0,0,0
71023,0,7,3,100,2.4,552,2310,17.3,36.7,41.6,3.6,251.3,0,0,0,0,0,0
71024,0,7,3,27,7.4,542,2268,20,44.8,24.3,9.6,4.7,0,0,0,0,0,0
71025,0,7,3,21,2.3,594,2485,30.5,50.3,13.1,8.2,153,48.1,10,11.4,25.7,0,0
72001,0,7,3,98,6.9,390,1632,19.1,30.7,39.5,30.2,48.8,0,0,0,0,0,0
72002,0,7,3,53,48.3,298,1247,12,25.4,13,7.7,3.7,24.2,4.8,9.3,9.3,0,0
72003,0,7,3,71,4.1,589,2464,21.7,48,23.8,6.3,34.8,45.6,9,17.6,17.6,0,0
72004,0,7,3,100,6.9,563,2356,24.8,44.3,21.7,5.5,3.6,42.1,8.3,16.3,16.3,0,0
72005,0,7,3,100,1.8,581,2431,23.9,44.4,25.7,4.3,445.1,42.2,8.4,16.3,16.3,0,0
72006,0,7,3,50,2.4,597,2498,23.9,49.9,19.1,6.1,5.5,0,0,0,0,0,0
72007,0,7,3,52,2,616,2577,22.6,52.8,17.3,4.8,1322,50.5,6.9,10.1,33,0,0
72008,0,7,3,100,7.8,606,2536,19.1,53.4,16.7,4.5,5,51.1,4.5,6.9,39.4,0,0
72009,0,7,3,100,9.5,344,1439,17.2,2,67.2,3,5.1,1.9,0.8,0.3,0.6,0,0
72010,0,7,3,100,49.2,201,841,2.8,0.5,46.9,0.7,8.7,0,0,0,0,0,0
72011,0,7,3,68,4.1,574,2402,36,46.1,7.9,4.1,15.8,44.1,7.9,16.5,19.8,0,0
72012,0,7,3,100,9.2,566,2368,33.2,48.1,4.9,4.9,20.6,0,0,0,0,0,0
72013,0,7,3,43,4.3,573,2397,32.7,44.8,14.2,4.5,187.7,42.8,7.1,5.3,28.7,0,0
72014,0,7,3,38,5,541,2264,30.3,46.5,13.4,13.2,133.7,44.5,7.6,4.9,32,0,0
72015,0,7,3,100,9.2,556,2326,32.4,45.9,8.6,5.4,9.4,43.9,5.8,4.2,33.7,0,0
72016,0,7,3,100,5.3,517,2163,18.4,39.6,31.5,9.8,32.2,0,0,0,0,0,0
72017,0,7,3,100,5.7,531,2222,19.1,46.1,24,14,8.3,44.1,6.3,16.5,20.8,0,0
72018,0,7,3,47,63.4,144,602,4.4,0.2,31.5,0.4,0,0,0,0,0,0,0
72019,0,7,3,100,11.4,351,1469,8.3,0.3,79.6,0.9,28.4,0,0,0,0,0,0
81101,6,5,4,100,46.8,395,1653,13.2,37,2.4,0,59.4,0,0,0,0,0,0
81102,6,5,4,100,8.8,807,3376,2.4,88.6,0,0,19.5,0,0,0,0,0,0
81103,6,5,4,97,54,336,1406,14.6,30.8,0,0,57.5,29.4,10.8,13.4,3.6,0,0
81104,6,5,4,73,57.6,320,1339,17,28,0,0,76.8,25.5,9.4,11.6,3.1,0,0
81105,6,5,4,96,31.1,568,2377,9.3,59,0,0,80,56.2,20.7,25.6,6.8,0,0
81106,6,5,4,100,70.3,155,649,20.2,7.9,0.7,0,43.2,7.2,2.7,3.3,0.9,0,0
81107,6,5,4,85,56.8,349,1460,7.7,35.3,0,0,36.7,33.6,12,19.5,2.1,0,0
81108,6,5,4,79,53,339,1418,13.6,30.6,2.2,0,52,29.2,10.8,13.3,3.5,0,0
81109,6,5,4,77,56.2,287,1201,17.3,22.9,2.9,0,122.3,21.8,3.3,15.3,3.2,0,0
81110,6,5,4,100,71,143,598,20.3,6.2,1.5,0,57.5,0,0,0,0,0,0
81111,6,5,4,100,67.6,190,795,17.9,12.8,0.8,0,63,11.6,4.3,5.3,1.4,0,0
81112,6,5,4,90,31.1,577,2414,8,60.5,0,0,54,57.7,19.9,30.6,7,0,0
81113,6,5,4,100,73.6,196,820,6.9,18.7,0,0,116.3,17,7.7,7.2,2,0,0
81114,6,5,4,68,58.8,264,1105,18.3,20.4,1.7,0,44.5,0,0,0,0,0,0
81115,6,5,4,100,69.4,176,736,19.1,11.1,0,0,68.2,0,0,0,0,0,0
81116,6,5,4,60,58.2,260,1088,22.6,18.8,0,0,101,17.1,6.3,7.8,2.1,0,0
81117,6,5,4,100,62.4,156,653,35.3,1.4,0.5,0,178,0,0,0,0,0,0
81118,6,5,4,100,30.6,499,2088,11.8,44.6,12.7,0,72.4,42.5,13.1,21,4.4,0,0
81119,6,5,4,72,58.1,278,1163,16.7,23.1,0.7,0,62.6,0,0,0,0,0,0
81120,6,5,4,67,55.5,248,1038,16.5,16,9.4,0,80,14.6,5.1,7.8,1.6,0,0
81201,6,5,4,100,16.3,336,1406,44.2,6.4,25.3,0,3625,0,0,0,0,0,0
81202,6,5,4,96,78.2,110,460,15.2,5.1,0.7,0,75.1,4.6,2.4,1.8,0.4,0,0
81203,6,5,4,97,83.1,84,351,12.2,3.9,0.1,0,81.4,3.5,1.5,1.5,0.4,0,0
81204,6,5,4,99,70.7,129,540,19.3,3.5,5,0,68.6,2.6,1.1,0.7,0.7,0,0.1
81205,6,5,4,100,78,131,548,10.8,9.8,0,0,130.7,5.5,2.4,2.7,0.4,0,0
81206,6,5,4,100,79.4,94,393,13.2,3.2,3.1,0,26.1,0,0,0,0,0,0
81207,6,5,4,94,63.7,233,975,15.7,18.1,1.7,0,79.4,16.5,6.2,8.1,2,0,0
81208,6,5,4,93,78.8,96,402,15.4,3.2,1.4,0,134.2,2.4,1,0.8,0.5,0,0
81209,6,5,4,92,75,137,573,16,8.1,0,0,124.8,0,0,0,0,0,0
81210,6,5,4,100,85.4,65,272,10,2,1.7,0,204.8,1.8,0.8,0.5,0.4,0.4,1.2
81211,6,5,4,97,76,119,498,16.6,5.3,1.1,0,71.2,4.2,1.7,1.6,0.9,0,0.1
81212,6,5,4,100,85.8,55,230,12.2,0.3,0.9,0,56,0.3,0.1,0.1,0,0,0
81301,6,5,4,100,49.2,279,1167,23.8,16.9,7.9,0,818.8,15.4,5.1,8.8,1.7,0,0
81302,6,5,4,100,44.5,353,1477,17.7,27.6,8.4,0,471.9,25.1,7.8,11.5,5.8,0,0
81303,6,5,4,96,24,549,2297,15.5,50.4,8.4,0,257.4,48,13.8,24.6,7.8,0,0
81304,6,5,4,100,63.1,181,757,22.3,9,2.6,0,51.2,8.2,3,4.5,0.7,0,0
81305,6,5,4,100,31.1,498,2084,11.8,48.8,2.9,0,763.9,0,0,0,0,0,0
81306,6,5,4,100,57.5,186,778,24.6,4.8,11,0,881.4,0,0,0,0,0,0
81307,6,5,4,100,59.9,229,958,9.4,15.9,12,0,981.9,14.5,5,8.2,1.4,0,0
81308,6,5,4,100,40.4,390,1632,16.5,36,0,0,195.6,32.8,12.1,14.9,4,0,0
81309,6,5,4,100,63.6,225,941,6.7,17.3,10.5,0,572.3,15.7,5.9,6.9,2.9,0,0
81310,6,5,4,100,56.4,203,849,26.4,8.3,5.6,0,674.7,6.2,3,2.5,0.7,0,0
81311,6,5,4,100,66.9,198,828,18.4,13.8,0,0,210.6,0,0,0,0,0,0
81312,6,5,4,43,55.8,260,1088,23.6,17,3.2,0,363.2,15.5,4.4,9.7,1.4,0,0
81313,6,5,4,72,49.5,314,1314,21.3,24.5,2.1,0,753.9,22.3,7.3,12.6,2.4,0,0
81314,6,5,4,100,9.4,396,1657,23.4,11.5,49.7,0,469,10.5,3,4.9,2.4,0,0
81315,6,5,4,100,3.6,493,2063,25.1,26,39.7,0,1419.9,23.7,8.2,13.1,2.3,0,0
81316,6,5,4,100,5.1,458,1916,35.8,20.5,32.5,0,2301.7,18.7,3.8,5.5,9.4,0,0
81317,6,5,4,100,24.4,316,1322,38.6,8.3,21.6,0,1880,7.6,2.6,4,0.9,0,0
81401,6,5,4,100,52.4,329,1377,9,29.6,6.7,0,723.2,26.9,8.4,16.2,2.4,0,0
81402,6,5,4,100,54.9,267,1117,12.9,20.1,8.6,0,1099.1,18.3,7.3,9,1.9,0,0
81403,6,5,4,100,57,273,1142,12,22.9,4.6,0,1370.4,20.8,8.3,10.2,2.2,0,0
81404,6,5,4,100,55.1,278,1163,12.5,22.8,5.8,0,1143.2,20.7,8.4,10.5,1.8,0,0
81405,6,5,4,100,49.8,290,1213,13.1,19.6,15.3,0,0,17.8,5.5,10.8,1.6,0,0
81406,6,5,4,100,55.8,283,1184,12.4,23.3,5.9,0,618,21.2,8.5,10.4,2.2,0,0
81407,6,5,4,100,33.5,433,1812,18,37.3,6.4,0,1477.9,33.9,13.5,16.6,3.5,0,0
81408,6,5,4,100,51.4,260,1088,10.2,15.3,20.3,0,781.3,13.9,5.6,6.8,1.4,0,0
81409,6,5,4,100,57.4,212,887,14,10.4,15.6,0,771.2,9.5,3.8,4.6,1,0,0
81410,6,5,4,100,8.4,584,2443,22,48.3,15.3,0,1420,46,18.4,22.6,4.8,0,0
81411,6,5,4,100,30.4,402,1682,12.3,26.5,28.5,0,759,24.1,7.5,14.5,2.1,0,0
81412,6,5,4,100,52.5,309,1293,7.5,25.4,12.7,0,561.5,23.1,9.2,11.3,2.4,0,0
81413,6,5,4,100,19.2,508,2125,24.1,40.7,11.2,0,2309.2,37,14.8,18.1,3.9,0,0
81414,6,5,4,100,60.7,290,1213,7.9,28.1,1.3,0,874.3,0,0,0,0,0,0
81415,6,5,4,100,56.2,280,1172,11.8,23.2,6,0,682.2,21.1,8.4,10.3,2.2,0,0
81416,6,5,4,100,56.4,295,1234,11.3,26.3,3.2,0,648.2,23.9,9.5,11.7,2.5,0,0
81417,6,5,4,100,52.4,261,1092,2.9,16.6,24.9,0,552.8,15.1,6,7.4,1.6,0,0
81418,6,5,4,100,50.5,181,757,9.3,0.5,34.7,0,294.4,0.5,0.1,0.2,0.2,0,0
81419,6,5,4,100,73.9,117,490,16.2,5,1.9,0,424.5,4.6,1.5,2.3,0.7,0,0
81420,6,5,4,100,47.9,330,1381,16,27.4,4.9,0,1086.7,24.9,9.2,13.1,2.5,0,0
81421,6,5,4,100,48.7,318,1331,16.4,28,0.1,0,233.4,25.5,8.2,14,2.6,0,0
81422,6,5,4,100,70.9,139,582,18.4,6.5,1.6,0,373.4,5.9,2.2,3.1,0.6,0,0
82101,6,5,4,99,72.8,125,523,19.9,4.2,2,0,84.2,3.8,2,1.7,0.2,0,0
82102,6,5,4,100,75.1,123,515,18.6,5.4,0,0,66.6,4.9,2.6,2.1,0.2,0,0
82103,6,5,4,100,74.9,106,444,20.9,2,1.1,0,45.4,1.8,0.9,0.8,0.1,0,0
82104,6,5,4,94,75.6,98,410,20.1,1,2.2,0,85.3,0.9,0.5,0.4,0,0,0
82105,6,5,4,100,73.2,107,448,22.2,0.9,2.4,0,75.1,0.8,0.4,0.4,0,0,0
82106,6,5,4,100,74.9,105,439,19.2,1.8,2.9,0,69.9,1.6,0.9,0.7,0.1,0,0
82107,6,5,4,95,72.2,113,473,20.3,1.3,5.1,0,83.1,1.2,0.6,0.5,0.1,0,0
82108,6,5,4,100,75.2,106,444,20.2,2.3,1.2,0,53.6,2.1,1.1,0.9,0.1,0,0
82109,6,5,4,100,62,151,632,34.1,0.5,2.6,0,153.6,0.5,0.1,0.3,0,0,0
82110,6,5,4,100,93.6,25,105,6,0,0.2,0,81,0,0,0,0,0,0
82201,6,5,4,100,71.8,117,490,27.2,0.9,0,0,32,0,0,0,0,0,0
82202,6,5,4,100,85.9,66,276,11,2.3,0.4,0,28,2.1,1.3,0.6,0.1,0,0
82203,6,5,4,100,83.4,72,301,14.5,1.6,0,0,60.6,1.5,0.6,0.6,0.1,0,0
82204,6,5,4,100,78.6,95,397,16.5,2.5,1.5,0,154.8,2.3,1.2,0.9,0.2,0,0
82205,6,5,4,100,68.7,139,582,19.8,3.9,6.2,0,45,2.9,1.6,0.8,0.5,0,0
82206,6,5,4,100,75.1,149,623,12.5,11,0.1,0,185.6,6.2,3,2.8,0.1,0,0
82207,6,5,4,100,66.7,196,820,17,13.3,2,0,58.4,12.2,5.7,5.6,0.5,0,0
82208,6,5,4,89,78.3,94,393,15.6,2.4,2.6,0,180.8,1.8,1,0.5,0.3,0,0
82209,6,5,4,100,77.2,106,444,15.4,3.5,3.1,0,47.9,2.8,1.4,1,0.4,0,0
82301,6,5,4,100,50.7,246,1029,31.4,11.9,3.2,0,869.2,10.9,5.5,4.6,0.9,0,0
82302,6,5,4,100,70.1,166,695,16.7,11,0.1,0,609.4,10.1,5.6,3.5,1,0,0
82303,6,5,4,100,9.3,550,2301,45.6,40,1.9,0,412.4,38.1,38.1,0,0,0,0
82304,6,5,4,100,13.3,326,1364,45.9,2.7,29.5,0,2075,0,0,0,0,0,0
82305,6,5,4,100,2.7,445,1862,8.2,15.7,67.7,0,1945.7,14.4,2.5,3.6,8.2,0,0
82306,6,5,4,100,64,147,615,35.2,0.6,0.1,0,99.3,0,0,0,0,0,0
83101,6,5,4,90,65.7,203,849,19,14.1,0,0,80.6,12.9,6.2,4.9,1.8,0.8,0.1
83102,6,5,4,100,58.4,285,1192,12.6,24.4,3.8,0,122.2,22.4,18.5,2.1,1.7,0,0
83103,6,5,4,77,75.8,110,460,19.5,3.4,0.3,0,60,3.1,1.5,1.2,0.4,0.8,0.1
83104,6,5,4,74,71,135,565,21.3,4.6,2.2,0,75.2,4.2,2.2,1.7,0.3,0,0
83105,6,5,4,100,75.4,103,431,20.5,1.6,1.6,0,74.4,1.5,0.7,0.6,0.2,0,0
83106,6,5,4,71,75.7,110,460,18.6,3.2,1.6,0,74.4,2.9,1.4,1.1,0.4,0.8,0.1
83107,6,5,4,100,75.3,99,414,21.3,1.1,1,0,41.7,0,0,0,0,0,0
83108,6,5,4,90,74.2,118,494,20.5,3.9,0.2,0,69.4,0,0,0,0,0,0
83109,6,5,4,81,73.6,133,556,19.4,6.2,0,0,86.6,5.7,2.9,2.4,0.4,0,0
83110,6,5,4,100,56.4,293,1226,8.7,24.5,9.4,0,160.6,22.4,19.7,1.7,1.1,0,0
83111,6,5,4,100,62.8,159,665,34.3,2.4,0,0,149.7,0,0,0,0,0,0
83112,6,5,4,100,89.5,41,172,8.4,0,1.9,0,48.8,0,0,0,0,0,0
83201,6,5,4,100,83.4,75,314,13.4,2.4,0,0,79,2.2,1.3,0.7,0.1,0,0
83202,6,5,4,100,81.7,87,364,12.2,3.4,1.8,0,66,3.1,0.9,1.5,0.7,0,0
83203,6,5,4,100,77.7,96,402,16.2,2.4,2.5,0,146.2,2.2,1.3,0.7,0.3,0,0
83204,6,5,4,100,69.7,134,561,17.9,3.6,7.4,0,123,2.7,1.3,1.1,0.3,0,0
83205,6,5,4,100,76.3,142,594,11.3,10.7,0.1,0,151.8,6,2.3,2.4,1.3,0,0
83206,6,5,4,100,60.9,225,941,19.4,14.2,4.8,0,0,13,6.6,5.9,0.5,0,0
83207,6,5,4,95,78.2,96,402,16.6,2.8,1,0,193.3,2.1,0.3,0.9,0.8,0,0
83208,6,5,4,100,77.7,113,473,13.8,5.5,2,0,100.8,4.3,2.2,1.7,0.4,0,0
83209,6,5,4,100,85,57,238,6.8,0.2,6.9,0,443.4,0.2,0.1,0,0,0,0
83301,6,5,4,100,47.8,246,1029,26.1,10.6,11.5,0,8991.6,0,0,0,0,0,0
83302,6,5,4,100,61.7,217,908,23.2,13.8,0,0,408,12.6,5.8,5.9,0.6,0,0
83303,6,5,4,100,52.8,234,979,26.4,11.6,6,0,796.3,10.6,4.9,4.8,0.9,0,0
83304,6,5,4,100,58.7,206,862,26,10.3,2.4,0,484.8,9.4,4,4.2,1.2,0,0
83305,6,5,4,100,57.4,217,908,18.3,11.5,10,0,580.8,10.5,2.7,3.5,4.4,0,0
83306,6,5,4,100,9.1,588,2460,28.2,46.7,13.7,0,184,0,0,0,0,0,0
83307,6,5,4,70,62.9,188,787,27.3,8.8,0,0,226.2,8.1,1.1,4.7,2.2,0,0
83308,6,5,4,100,45.7,272,1138,25.4,13.7,11.8,0,937.8,12.5,6.1,5.5,1,0,0
84101,6,5,4,100,73.8,116,485,21.5,3.2,0.4,0,46.9,2.9,1.2,1.1,0.6,0,0
84201,6,5,4,100,60.4,143,598,29.7,0.8,4.3,0,698.1,0,0,0,0,0,0
84301,6,5,4,100,61.4,160,669,33.7,2.8,0,0,228.6,2.6,1.2,0.8,0.7,0,0
84302,6,5,4,100,63.1,151,632,27.7,1.9,5.8,0,307,1.7,0.4,1.1,0.2,0,0
84303,6,5,4,100,57.7,230,962,27,13.5,0,0,207.4,12.4,4.4,5.8,2.2,0,0
85101,6,5,4,100,74.1,122,510,20.1,4.6,0.1,0,115.8,4.2,1.6,1.5,1.1,0,0
85201,6,5,4,100,76.3,104,435,18.9,2.7,1,0,66.2,4.4,1.2,2.2,1,0,0
85301,6,5,4,100,61.9,170,711,30.5,4.8,1.2,0,236.9,0,0,0,0,0,0
89001,6,5,4,80,76,116,485,16.8,4.6,1.8,0,47.4,4.2,1.3,2,0.9,0,0
89002,6,5,4,100,72.2,116,485,25.6,1.4,0.2,0,210.3,1.3,0.5,0.8,0.1,0,0
89003,6,5,4,100,21.9,310,1297,72.8,2,0.3,0,170.6,1.8,0.6,1.1,0.1,0,0
89004,6,5,4,100,76.2,102,427,19.7,2.2,0.9,0,45.1,2,0.8,0.5,0.7,0,0
89005,6,5,4,100,80.6,84,351,16.6,2,0,0,88.3,1.8,0.7,0.3,0.8,0,0
91101,6,5,0,66,69,167,699,19.3,9.4,1.3,0,63.3,8.9,3.1,3.7,2.2,0,0
91102,6,5,0,58,73.5,124,519,20.8,4.5,0,0,74.1,0,0,0,0,0,0
91103,6,5,0,66,56,256,1071,20.3,16.8,5.8,0,62.2,0,0,0,0,0,0
91104,6,5,0,74,46.1,389,1628,16.7,35.4,0.9,0,47.8,0,0,0,0,0,0
91105,6,5,0,70,70.7,158,661,19.6,8.8,0,0,62.8,8.3,0.8,6.9,0.6,0,0
91106,6,5,0,41,70.5,147,615,20,6.7,1.6,0,81.9,0,0,0,0,0,0
91107,6,5,0,48,73.9,111,464,22.3,2.3,0.3,0,64,2.2,1.3,0.6,0.2,0,0
